Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Luxembourg,LUX,2015,0,0.2623894444444444,0.2576511111111111,0.2510863888888889,0,8.942739166666666,0.5714516666666667,31.359110277777777,0.125964
Luxembourg,LUX,2016,0,0.2522036111111111,0.2552163888888888,0.2902347222222222,0,8.247018333333333,0.6092258333333332,31.319860277777774,0.140018
Luxembourg,LUX,2017,0,0.2711575,0.5870574999999999,0.2141225,0,8.061143055555554,0.5271994444444444,32.76902166666667,0.17138
Luxembourg,LUX,2018,0,0.2975622222222222,0.6327155555555556,0.2305886111111111,0,7.950632777777778,0.4899836111111111,34.668645833333336,0.217402
Luxembourg,LUX,2019,0,0.3228613888888889,0.6965175,0.2647447222222222,0,7.955588055555555,0.4956358333333333,35.06097583333334,0.277679
Luxembourg,LUX,2020,0,0.5093847222222222,0.8607952777777778,0.2310972222222222,0,7.329325555555555,0.4836538888888889,27.566861944444444,0.385154203
Malaysia,MYS,1965,0,0,0,1.6305555555555555,0,0,0.17445,27.11829277777777,0
Malaysia,MYS,1966,0,0,0,1.922222222222222,0,0,0.2326,31.59522527777777,0
Malaysia,MYS,1967,0,0,0,2.013888888888889,0,0,0.13956,31.964485277777776,0
Malaysia,MYS,1968,0,0,0,2.2333333333333334,0,0,0.13956,32.404200555555555,0
Malaysia,MYS,1969,0,0,0,2.8166666666666664,0,0,0.17445,33.43582722222222,0
Malaysia,MYS,1970,0,0,0,3.338888888888889,0,0.08141,0.18608,36.89184805555556,0
Malaysia,MYS,1971,0,0,0,2.9055555555555554,0,0.8287452777777777,0.47683,40.40332861111112,0
Malaysia,MYS,1972,0,0,0,3.2055555555555557,0,1.1605041666666664,1.20952,44.89102111111111,0
Malaysia,MYS,1973,0,0,0,3.077777777777777,0,1.1605041666666664,1.1513699999999998,48.86818833333333,0
Malaysia,MYS,1974,0,0,0,2.7944444444444443,0,2.419251388888889,1.1513699999999998,48.69629055555556,0
Malaysia,MYS,1975,0,0,0,2.7916666666666665,0,2.916249722222222,0.10467,51.370399722222224,0
Malaysia,MYS,1976,0,0,0,2.6333333333333333,0,3.471751944444444,0.1163,57.305680555555554,0
Malaysia,MYS,1977,0,0,0,2.136111111111111,0,3.1767427777777777,0.12793,65.14693472222223,0
Malaysia,MYS,1978,0,0,0,2.5109738888888886,0,23.50423,0.27912,70.55255638888889,0
Malaysia,MYS,1979,0,0,0,3.065344722222222,0,29.24945,0.39542,85.69590611111111,0
Malaysia,MYS,1980,0,0,0,3.913206111111111,0,26.01631,0.5815,96.8952075,0
Malaysia,MYS,1981,0,0,0,4.337136666666667,0,21.87603,1.08159,103.37673583333331,0
Malaysia,MYS,1982,0,0,0,4.174086666666667,0,27.53984,0.98855,108.15333499999998,0
Malaysia,MYS,1983,0,0,0,4.8588975,0,38.59997,2.57023,115.80626861111112,0
Malaysia,MYS,1984,0,0,0,9.587355,0,47.82256,2.77957,113.80543305555555,0
Malaysia,MYS,1985,0,0,0,10.46782638888889,0,46.18273,3.70997,113.60790055555556,0
Malaysia,MYS,1986,0,0,0,11.446128055555556,0,71.66406,2.75631,109.1764075,0
Malaysia,MYS,1987,0,0,0,13.794051666666666,0,71.48961,3.80301,112.06837166666666,0
Malaysia,MYS,1988,0,0,0,15.913705,0,72.93173,3.0238,121.64052527777775,0
Malaysia,MYS,1989,0,0,0,14.707133055555556,0,83.51503,13.92111,126.27908055555557,0
Malaysia,MYS,1990,0,0,0,11.1852475,0,79.09563,15.411066666666668,151.67835416666668,0
Malaysia,MYS,1991,0,0,0,12.359209444444444,0,117.60256,18.15391111111111,163.5372663888889,0
Malaysia,MYS,1992,0,0,0,11.905555555555557,0,127.80207,19.060444444444443,178.1361013888889,0
Malaysia,MYS,1993,0,0,0,13.480555555555554,0,125.51095999999998,15.934066666666666,196.4347283333333,0
Malaysia,MYS,1994,0,0,0,18.008333333333333,0,130.32578,17.700644444444443,217.5090708333333,0
Malaysia,MYS,1995,0,0,0,17.272222222222222,0,135.36157,19.397488888888887,227.75373,0
Malaysia,MYS,1996,0,0,0,14.4,0,162.94793,19.490466666666663,249.46755833333333,0
Malaysia,MYS,1997,0,0,0,11.591666666666669,0,202.29222,18.851244444444447,286.56147805555554,0
Malaysia,MYS,1998,0,0,0,12.380555555555556,0,204.39725,20.118066666666664,245.89547472222225,0
Malaysia,MYS,1999,0,0,0,20.977777777777774,0,232.64652,22.54711111111111,270.4287636111111,0
Malaysia,MYS,2000,0,0,0,19.427777777777777,0,287.54012,28.89284444444444,272.3349625,0.570903
Malaysia,MYS,2001,0,0,0,16.740584444444444,0,277.09638,34.52962222222222,284.07200944444446,0.574094
Malaysia,MYS,2002,0,0,0,14.847580555555554,0,280.88776,42.32813333333333,317.51265361111115,0.4044
Malaysia,MYS,2003,0,0,0,13.866987222222225,0,302.65912,61.78373333333333,334.7322497222222,0.4165
Malaysia,MYS,2004,0,0,0,15.086146388888888,0,326.94256,77.07857777777777,340.6456141666667,0.57636
Malaysia,MYS,2005,0,0,0,16.158069722222223,0,373.73005,80.0654888888889,340.6636608333334,0.5925
Malaysia,MYS,2006,0,0,0,16.901100555555555,0,388.63971,84.81897777777777,351.8623341666667,0.623964
Malaysia,MYS,2007,0,0,0,15.823281388888889,0,404.01457,102.8218,375.1998902777778,0.759773
Malaysia,MYS,2008,0,0,0,20.608540277777777,0,435.49698,113.68857777777778,359.86877527777773,0.796761
Malaysia,MYS,2009,0,0,0,18.07561722222222,0,400.22319,123.46286666666668,357.7287922222222,1.393368
Malaysia,MYS,2010,0,0,0,16.585429444444443,0,380.23122,171.7415777777778,359.00661833333334,1.2629545
Malaysia,MYS,2011,0,0,0,20.876829166666667,0,383.17361,171.68346666666667,384.13035055555554,1.5375349
Malaysia,MYS,2012,0,0.0180277777777777,0,23.828333333333333,0,420.15701,184.5841333333333,401.8233494444445,1.5016624
Malaysia,MYS,2013,0,0.3609938888888889,0,30.207515,0,445.67323,175.1120222222222,427.9246161111111,1.10359
Malaysia,MYS,2014,0,0.5776947222222223,0,34.0712575,0,447.09209,178.48246666666665,428.94130055555553,0.693
Malaysia,MYS,2015,0,0.690625,0,35.22440472222222,0,468.39825,202.2964,397.143605,0.751
Malaysia,MYS,2016,0,0.7795858333333333,0,50.35621305555556,0,449.92981,217.8469333333333,443.2695619444444,0.76
Malaysia,MYS,2017,0,0.825,0,67.115,0,450.44153,241.40517777777777,419.66529,0.765
Malaysia,MYS,2018,0,1.5707602777777778,0,65.42763166666667,0,446.77808,258.9431111111111,420.8890375,1.351
Malaysia,MYS,2019,0,1.7914780555555556,0,63.804654722222224,0,446.9800619444444,265.2325938888889,442.9663566666666,1.906419795
Malaysia,MYS,2020,0,3.020850555555555,0,50.08981166666667,0,381.5220238888889,315.7514936111111,382.5734372222222,1.924401376
Mexico,MEX,1965,0,0,0,24.619444444444444,0,80.64688611111112,8.022222222222222,178.44831194444444,0
Mexico,MEX,1966,0,0,0,28.10555555555556,0,85.11341833333334,8.556944444444444,186.9939661111111,0
Mexico,MEX,1967,0,0,0,30.602777777777774,0,73.19650805555555,10.499444444444444,200.2763441666667,0
Mexico,MEX,1968,0,0,0,35.11666666666667,0,78.59208694444445,11.006388888888887,217.7839,0
Mexico,MEX,1969,0,0,0,37.238888888888894,0,97.47053333333334,11.156944444444443,230.15844861111108,0
Mexico,MEX,1970,0,0,0,41.68055555555555,0,99.67501694444444,12.5125,247.474725,0
Mexico,MEX,1971,0,0,0,40.477777777777774,0,103.59450861111112,15.708611111111107,262.4367722222222,0
Mexico,MEX,1972,0,0,0,43.141666666666666,0,110.77967111111111,17.361666666666668,295.51309472222226,0
Mexico,MEX,1973,0,0,0,45.475,0,122.74594,18.6125,316.2455963888889,0.161
Mexico,MEX,1974,0,0,0,46.41111111111111,0,129.1470302777778,20.5625,357.25219166666665,0.463
Mexico,MEX,1975,0,0,0,42.172222222222224,0,131.3903411111111,23.61833333333333,394.2110919444444,0.518
Mexico,MEX,1976,0,0,0,47.93055555555556,0,128.85492722222222,18.125,434.2363327777778,0.579
Mexico,MEX,1977,0,0,0,53.31388888888888,0,135.9985961111111,26.07,448.20314305555553,0.592
Mexico,MEX,1978,0,0,0,45.047222222222224,0,171.05864555555556,27.18138888888889,504.6194408333333,0.598
Mexico,MEX,1979,0,0,0,50.02222222222222,0,207.65465444444445,26.703055555555554,541.5423105555556,1.019
Mexico,MEX,1980,0,0,0,46.97222222222222,0,223.01713805555556,27.038055555555555,603.6693925000001,0.915
Mexico,MEX,1981,0,0,0,68.38333333333334,0,241.79157277777776,23.898888888888887,660.8605477777777,0.964
Mexico,MEX,1982,0,0,0,63.67777777777778,0,259.95644444444446,28.621111111111112,684.2733263888889,1.296
Mexico,MEX,1983,0,0,0,57.59166666666666,0,268.19805194444444,32.58416666666667,666.7177383333334,1.353
Mexico,MEX,1984,0,0,0,65.56388888888888,0,268.5838927777777,32.676944444444445,705.7309380555555,1.424
Mexico,MEX,1985,0,0,0,78.96469916666666,0,275.2785086111111,35.42166666666667,734.9803850000001,1.641
Mexico,MEX,1986,0,0,0,59.15972222222222,0,244.92164666666667,39.057500000000005,744.0882294444444,3.394
Mexico,MEX,1987,0,0,0,53.56998444444445,0,249.24323583333333,37.772777777777776,780.3210344444444,4.418
Mexico,MEX,1988,0,0,0,60.65586416666667,0,253.59617527777775,35.75055555555556,778.4027055555556,4.633
Mexico,MEX,1989,0,0,0,70.42831777777778,1.0333333333333334,247.96423666666664,39.57333333333334,832.998855,4.675
Mexico,MEX,1990,0,0.0027777777777777,0.0027777777777777,68.00262333333333,8.158333333333333,268.1751791666667,39.24111111111111,870.0009572222223,5.124
Mexico,MEX,1991,0,0.0055555555555555,0.0027777777777777,62.84795527777778,11.783333333333331,282.36115,37.955,905.9037583333331,5.832512475
Mexico,MEX,1992,0,0.0083333333333333,0.0027777777777777,74.48248444444444,10.886111111111113,282.39485333333334,38.3825,916.0212136111112,6.365522981
Mexico,MEX,1993,0,0.0111111111111111,0.0027777777777777,74.04147388888889,13.69722222222222,283.26508527777776,43.2925,914.3167277777776,6.49976067
Mexico,MEX,1994,0,0.0138888888888888,0.0138888888888888,56.30922055555556,11.775,301.03000694444444,52.318333333333335,985.4803752777776,6.2185254
Mexico,MEX,1995,0,0.0138888888888888,0.0194444444444444,76.66296305555557,23.45277777777778,306.90234083333337,58.25861111111111,918.5909783333332,6.414443481
Mexico,MEX,1996,0,0.0166666666666666,0.0166666666666666,87.04521611111112,21.883333333333333,312.7829361111111,66.79972222222221,940.1463536111112,6.184555154
Mexico,MEX,1997,0,0.0166666666666666,0.0333333333333333,73.22804777777777,29.044444444444444,314.37395305555555,66.86416666666666,970.7955544444444,5.883246225
Mexico,MEX,1998,0,0.0194444444444444,0.0416666666666666,68.31373444444444,25.73611111111111,334.7900263888889,68.34777777777778,1021.9074894444444,6.138586032
Mexico,MEX,1999,0,0.0194444444444444,0.0472222222222222,90.86755555555555,27.78333333333333,337.90874055555554,69.5475,1012.5429319444444,6.060001313
Mexico,MEX,2000,0.9083785994444444,0.0194444444444444,0.0527777777777777,91.87466666666668,22.836111111111112,359.1330369444444,76.18694444444444,1060.4123683333332,6.358645108
Mexico,MEX,2001,0.9251683213888888,0.0220833333333333,0.0496752777777777,78.47412499999999,24.08149361111111,361.9052422222222,83.67358305555555,1042.8095288888887,6.247497045
Mexico,MEX,2002,0.8672919755555556,0.0219444444444444,0.0575805555555555,68.16887583333333,26.724606388888887,410.68824416666666,140.10580055555553,997.226175,6.071060368
Mexico,MEX,2003,0.8560348055555556,0.0218055555555555,0.0517627777777777,54.084532777777774,28.609876944444444,445.0940469444445,103.31837277777775,1023.4026052777778,6.949712539
Mexico,MEX,2004,0.8733272308333334,0.0243611111111111,0.05414,68.15265777777778,24.888041666666663,480.21920416666666,105.71970166666668,1064.988275833333,7.261834336
Mexico,MEX,2005,0.9696810458333334,0.0242222222222222,0.0511075,74.5349011111111,29.063829444444444,527.1233558333333,133.4295238888889,1090.7848041666666,8.13751914
Mexico,MEX,2006,0.9895200075,0.0267222222222222,0.1202830555555555,81.3820863888889,29.044984166666666,582.8828358333333,143.19828583333333,1079.6427555555556,7.48738685
Mexico,MEX,2007,0.9496311422222222,0.0239166666666666,0.65875,72.62100944444444,27.680050833333333,570.413798611111,131.5837502777778,1121.5367069444444,8.249912841
Mexico,MEX,2008,0.9827261225,0.0501552777777777,0.6731366666666667,103.541375,25.880061666666663,599.965783888889,117.54529972222224,1118.7931680555555,7.896158096
Mexico,MEX,2009,1.0612479469444445,0.0708333333333333,1.5645058333333333,70.10402694444444,27.549126666666663,651.688011111111,119.74644888888888,1080.89474,7.547069263
Mexico,MEX,2010,1.11075051,0.0808283333333333,3.230811111111111,96.88433111111112,15.329308333333334,660.4454002777778,148.11875472222223,1085.586541111111,7.446049653
Mexico,MEX,2011,1.0264316963888889,0.1062499999999999,4.2715644444444445,93.99346416666668,26.145779722222223,708.0849083333333,171.32703944444444,1103.68272,7.366924462
Mexico,MEX,2012,1.1901018441666666,0.1777272222222222,9.500193055555556,82.19419638888888,22.58836055555556,736.5377033333334,149.26601027777778,1121.4993219444443,6.760935214
Mexico,MEX,2013,1.1884460175,0.2713855555555555,10.713440555555556,71.74133638888888,30.210509444444444,777.950663611111,148.22661,1090.4146238888889,7.322260778
Mexico,MEX,2014,1.8371255611111112,0.5624252777777778,16.35409333333333,98.97860333333334,24.627625277777778,788.4844744444443,147.93885027777776,1041.056424722222,7.136634289
Mexico,MEX,2015,1.9537125288888888,0.5115116666666667,22.1230075,78.1482425,29.287402222222223,807.8291622222222,147.65045305555554,1029.0940080555554,7.63215399
Mexico,MEX,2016,2.0702994969444446,0.3616,26.098758888888888,77.19748555555555,26.57425472222222,830.3003672222222,144.63331027777778,1036.5633161111111,7.609291411
Mexico,MEX,2017,2.186886465,2.963470833333333,26.549454166666667,79.61913944444444,27.20715444444444,860.3353133333333,176.75278972222222,998.0839191666666,8.123817313
Mexico,MEX,2018,2.173665690555556,7.903508888888888,32.53017388888889,80.73895388888889,24.018331944444444,875.8581586111111,157.54546472222222,973.7367016666666,9.63403574
Mexico,MEX,2019,2.1886159752777776,18.240773611111116,41.41884777777778,58.45865638888888,28.3227725,879.7329647222222,150.41483472222222,898.9758380555555,8.225945146
Mexico,MEX,2020,2.202973565555556,29.293424444444444,48.61908944444444,66.20978944444444,28.17264722222222,862.9341469444444,58.01298472222222,684.6664155555555,7.59609979
Middle Africa,,1965,0,0,0,10.930555555555555,0,0.10775,2.116304722222222,23.800353055555554,0
Middle Africa,,1966,0,0,0,11.369444444444444,0,0.10775,2.335497777777778,24.26961916666667,0
Middle Africa,,1967,0,0,0,10.683333333333334,0,0.1652499999999999,2.2288069444444445,24.84145722222222,0
Middle Africa,,1968,0,0,0,11.144444444444446,0,0.24375,2.4406872222222225,25.515707222222225,0
Middle Africa,,1969,0,0,0,12.11111111111111,0,0.2342499999999999,2.621469444444444,26.34278222222222,0
Middle Africa,,1970,0,0,0,13.513888888888888,0,0.57075,2.493826666666666,26.749119166666667,0
Middle Africa,,1971,0,0,0,14.416666666666666,0,1.3055,2.585668333333333,31.46867333333333,0
Middle Africa,,1972,0,0,0,14.75,0,1.5371666666666666,2.4599505555555554,32.908701666666666,0
Middle Africa,,1973,0,0,0,15.988888888888887,0,5.2085,2.497005,33.93510027777778,0
Middle Africa,,1974,0,0,0,15.69722222222222,0,5.967666666666666,2.4504875,35.533699166666665,0
Middle Africa,,1975,0,0,0,17.241666666666667,0,2.26975,2.396268333333333,34.17673722222222,0
Middle Africa,,1976,0,0,0,16.59722222222222,0,0.6985,2.5765800000000003,35.53776638888888,0
Middle Africa,,1977,0,0,0,17.03333333333333,0,1.095,2.6058061111111117,37.70551,0
Middle Africa,,1978,0,0,0,17.113888888888887,0,1.12175,2.439194722222222,44.343806666666666,0
Middle Africa,,1979,0,0,0,17.497222222222224,0,1.04575,2.1879519444444444,45.29247805555555,0
Middle Africa,,1980,0,0,0,18.441666666666663,0,2.61575,2.439194722222222,45.02516416666667,0
Middle Africa,,1981,0,0,0,19.477777777777774,0,3.06325,2.481237222222222,47.45470111111111,0
Middle Africa,,1982,0,0,0,20.27777777777777,0,3.50025,2.3938727777777777,43.97100722222222,0
Middle Africa,,1983,0,0,0,21.41388888888889,0,3.75725,2.346701388888889,50.17531055555556,0
Middle Africa,,1984,0,0,0,22.40277777777778,0,3.6145,2.3930586111111114,45.4721125,0
Middle Africa,,1985,0,0,0,25.40277777777778,0,4.1035,2.3862666666666668,50.886715,0
Middle Africa,,1986,0,0,0,26.21666666666667,0,4.678,2.429972222222222,48.88776388888889,0
Middle Africa,,1987,0,0,0,26.26111111111111,0,5.3965000000000005,2.4647808333333336,50.01494916666667,0
Middle Africa,,1988,0,0,0,26.677777777777777,0,6.456,2.4874591666666666,52.84775083333333,0
Middle Africa,,1989,0,0,0,31.794444444444444,0,4.97225,2.5553202777777777,53.79773138888888,0
Middle Africa,,1990,0,0,0,28.577777777777776,0,6.164999999999999,2.580347222222222,48.86364,0.003
Middle Africa,,1991,0,0,0,27.711111111111112,0,6.566000000000001,0.000001425,46.545096944444445,0.008
Middle Africa,,1992,0,0,0,30.058333333333334,0,6.41175,0.0001769444444444,46.386970833333336,0.008
Middle Africa,,1993,0,0,0,28.369444444444444,0,6.366750000000001,0.000035833333333333335,48.03917916666666,0.008
Middle Africa,,1994,0,0,0,27.03333333333333,0,5.93475,0.000005,47.33258611111111,0.009
Middle Africa,,1995,0,0,0,30.086111111111112,0,6.62725,0,45.94791861111111,0.009
Middle Africa,,1996,0,0,0,30.18611111111111,0,6.541,0.0001447222222222,46.15734222222222,0.007
Middle Africa,,1997,0,0,0,28.16111111111111,0,6.67525,0.00055,47.71375055555555,0.007
Middle Africa,,1998,0,0,0,27.569444444444446,0,6.900339999999999,0.00001925,45.04378361111111,0.007
Middle Africa,,1999,0,0,0,28.691666666666663,0,6.69325,0.0002972222222222,47.69716805555555,0.007
Middle Africa,,2000,0,0,0,31.555,0,6.985,0.000019,52.23539666666666,0.007
Middle Africa,,2001,0,0.0001325,0,32.07590916666667,0,6.47675,0.0002047222222222,55.48289944444444,0.007
Middle Africa,,2002,0,0.0011111111111111,0,32.083661388888885,0,8.172749444444444,0.0012388888888888,57.310134722222216,0.007
Middle Africa,,2003,0,0.0015999999999999,0,33.005336666666665,0,8.695,0.0007472222222222,62.70673388888889,0.007
Middle Africa,,2004,0,0.0022583333333333,0,37.83636944444444,0,21.5429375,0.0039166666666666,66.35309222222223,0.007
Middle Africa,,2005,0,0.0033888888888888,0,38.88534805555555,0,20.8574125,0.0008972222222222,62.05840305555556,0.008
Middle Africa,,2006,0,0.0043888888888888,0,41.81572333333333,0,21.24032,0.0007444444444444,71.62387444444444,0.65
Middle Africa,,2007,0,0.0119166666666666,0,40.1678125,0,19.9216075,0.0013555555555555,81.05469333333332,0.084
Middle Africa,,2008,0,0.0206111111111111,0,42.74285722222222,0,20.63925,0.0021555555555555,92.80303666666669,0.085
Middle Africa,,2009,0,0.027,0,42.29012333333333,0,18.1715,0.0021861111111111,103.81235555555556,0.079
Middle Africa,,2010,0,0.0352488888888888,0,43.85791416666666,0,28.65475,0.0030833333333333,113.3884436111111,0.067
Middle Africa,,2011,0,0.0430027777777777,0,44.35548777777778,0,29.8185,0.0020333333333333,120.47369222222224,0.07
Middle Africa,,2012,0,0.0516775,0,43.59315138888889,0,36.834,0.0464938888888888,127.77361833333332,0.073
Middle Africa,,2013,0,0.0602833333333333,0,49.586490833333336,0,40.55848916666667,0.0028888888888888,143.37461472222222,0.078
Middle Africa,,2014,0,0.0722474999999999,0,51.94848805555555,0,39.77898,0.0380266666666666,154.36823555555554,0.082
Middle Africa,,2015,0,0.0827205555555555,0,52.42830361111111,0,43.27722444444444,0.0000738888888888889,151.64307277777775,0.045
Middle Africa,,2016,0,0.0971111111111111,0.0223888888888888,54.05195277777778,0,55.27406027777778,0.0007527777777777,146.64705055555552,0.048
Middle Africa,,2017,0,0.1133599999999999,0.02225,61.569874722222224,0,54.542586666666665,1.0173083333333333,137.6922413888889,0.048976
Middle Africa,,2018,0,0.1695733333333333,0.0221111111111111,66.61511194444445,0,54.344321666666666,1.1802280555555555,138.5370863888889,0.050622
Middle Africa,,2019,0,0.1690044444444444,0.0220277777777777,71.84320055555555,0,43.04020861111111,0.3153477777777778,132.61228444444444,0.050622
Middle Africa,,2020,0,0.1688063888888888,0.0219444444444444,75.18501527777778,0,44.39113472222222,0.1511358333333333,115.6946422222222,0.050622
Middle East,,1965,0,0,0,6.516269444444445,0,37.87227833333333,2.529708611111112,508.8301688888889,0
Middle East,,1966,0,0,0,7.072546111111111,0,46.17654861111111,2.7708069444444443,523.0893219444444,0
Middle East,,1967,0,0,0,7.857765555555555,0,54.85932388888889,3.0530447222222223,539.7481538888889,0
Middle East,,1968,0,0,0,8.55875611111111,0,71.13590611111111,3.3570652777777776,557.6723219444444,0
Middle East,,1969,0,0,0,9.43313388888889,0,85.00629305555555,3.702176388888889,575.6756052777778,0
Middle East,,1970,0,0,0,9.943444444444443,0,94.02917416666666,4.072418888888889,602.0145725,0
Middle East,,1971,0,0,0,10.43027277777778,0,105.18843638888887,2.898545,633.4148169444445,0
Middle East,,1972,0,0,0,12.692124444444444,0,118.74365333333334,4.464373333333333,681.7064066666667,0
Middle East,,1973,0,0,0,10.417826111111111,0,143.79762611111113,7.541985277777778,734.1185902777778,0
Middle East,,1974,0,0,0,13.377601666666669,0,151.48757722222223,8.19432361111111,781.7977566666666,0
Middle East,,1975,0,0,0,15.112373333333332,0,170.4241677777778,15.095484166666669,751.9924019444445,0
Middle East,,1976,0,0,0,17.569553333333335,0,183.55867333333333,14.882352777777776,863.0452991666667,0
Middle East,,1977,0,0,0,19.71722722222222,0,214.05447,15.054686111111112,978.4045547222222,0
Middle East,,1978,0,0,0,27.256269444444445,0,233.8802513888889,9.252351111111112,1016.6907852777778,0
Middle East,,1979,0,0,0,26.71063666666667,0,316.76945111111115,13.287019166666663,1155.81786,0
Middle East,,1980,0,0,0,26.896395,0,317.02030527777777,14.000310277777778,1100.9200644444445,0
Middle East,,1981,0,0,0,28.373201666666667,0,343.4553772222222,11.741648055555556,1208.2318577777778,0
Middle East,,1982,0,0,0,29.460755,0,383.9818722222222,22.221580555555555,1322.5709777777777,0
Middle East,,1983,0,0,0,28.391306666666665,0,392.840265,27.00915138888889,1475.196583611111,0
Middle East,,1984,0,0,0,28.81468222222222,0,504.4726238888889,31.15692111111111,1609.9644533333333,0
Middle East,,1985,0,0,0,28.994444444444444,0,544.3922113888889,32.740938888888884,1699.1037219444445,0
Middle East,,1986,0,0,0,30.775,0,659.0478733333333,34.935961666666664,1683.4066158333333,0
Middle East,,1987,0,0,0,38.65277777777778,0,722.6739819444444,36.30192861111111,1777.8661091666663,0
Middle East,,1988,0,0,0,39.71944444444445,0,804.0419130555555,35.59142861111111,1843.4729036111112,0
Middle East,,1989,0,0,0,35.06666666666666,0,906.9268044444444,34.554590833333336,1889.1710813888888,0
Middle East,,1990,0,0,0.0027777777777777,42.42573333333333,0,956.8126855555556,35.82640111111111,1947.445591111111,0
Middle East,,1991,0,0,0.0027777777777777,30.581066666666665,0,1001.003045,41.656124722222216,2030.2427438888888,0
Middle East,,1992,0,0,0.0027777777777777,49.51962777777778,0,1144.0255605555556,47.13853,2151.492546111111,0
Middle East,,1993,0,0,0.0027777777777777,55.68536666666667,0,1071.7473547222223,55.137725277777776,2307.254123611111,0
Middle East,,1994,0,0,0.0027777777777777,45.97155833333333,0,1239.8631177777777,57.68892361111111,2544.1022352777777,0
Middle East,,1995,0,0,0.0027777777777777,51.813075,0,1363.4527325,61.44041194444444,2533.7212458333333,0
Middle East,,1996,0,0,0.0027777777777777,51.93993055555556,0,1421.7241433333334,72.34611472222221,2598.9032369444444,0
Middle East,,1997,0,0,0.0083333333333333,44.241819444444445,0,1502.8631719444445,77.7435213888889,2716.7314152777776,0
Middle East,,1998,0,0,0.0083333333333333,47.80711111111111,0,1621.9945494444444,84.52491916666666,2666.541096944444,0
Middle East,,1999,0,0,0.1055555555555555,32.78069444444444,0,1730.271635,82.57795916666667,2668.8012266666665,0
Middle East,,2000,0,0,0.1097222222222222,29.783825,0,1833.0189044444444,89.48390666666667,2795.283711111111,0.003
Middle East,,2001,0,0,0.12888,32.06209944444444,0,1948.442054722222,100.7157775,2913.8124138888884,0.005
Middle East,,2002,0.1596277727777778,0,0.1214677777777777,46.12999638888889,0,2146.132416944444,105.65841472222225,2980.2600944444443,0.005
Middle East,,2003,0.1655399125,0,0.1160577777777777,50.35863972222222,0,2253.468508333333,110.2863075,3096.193388888889,0.006
Middle East,,2004,0.1714520522222222,0,0.1662102777777777,62.48410083333333,0,2483.8820025,112.06979638888888,3301.0045111111112,0.006
Middle East,,2005,0.1832763316666666,0,0.2313291666666666,64.33666944444444,0,2662.957430555556,114.04931138888888,3440.990863888889,0.005
Middle East,,2006,0.1005063752777777,0.0002672222222222,0.3726099999999999,75.52229416666667,0,2818.763961111111,113.90840055555554,3600.412333333333,0.006
Middle East,,2007,0.0886820958333333,0.0002655555555555,0.4117188888888888,70.93731305555556,0,3059.64145,115.3971377777778,3723.3293666666655,0.01
Middle East,,2008,0.0945942355555555,0.00925,0.5546116666666667,36.13934166666667,0,3371.095061111111,112.2269725,3949.1841777777777,0.016
Middle East,,2009,0.1005063752777777,0.0898875,0.6309413888888888,31.78664722222222,0,3468.6304305555554,111.46787388888887,4039.464813888888,0.0507
Middle East,,2010,0.1128421730555555,0.2548736111111111,0.5793558333333333,45.342869444444446,0,3804.98495,116.80733583333334,4179.529344444444,0.0802
Middle East,,2011,0.1333594855555555,0.5873941666666667,0.5851525,47.30911861111111,0.2774988888888889,3982.178144444445,119.33917805555556,4358.361352777778,0.217844
Middle East,,2012,0.1266736830555555,1.1099108333333334,0.5579091666666667,55.14019805555555,3.73924,4110.279166666666,138.67576027777778,4534.102522222222,0.219444
Middle East,,2013,0.0947335255555555,1.7700763888888889,0.5839627777777778,60.19064555555556,10.894790555555556,4233.52865,130.07761861111112,4640.993177777777,0.183244
Middle East,,2014,0.1007916361111111,3.3260666666666663,0.5529530555555555,50.75436527777778,10.356532777777778,4474.280925,130.53579305555556,4727.180033333333,0.268444
Middle East,,2015,0.1100685519444444,4.651845,0.9658352777777776,42.41749444444444,8.84238888888889,4792.350352777778,122.23639222222222,4701.34973611111,0.211444
Middle East,,2016,0.0986115936111111,7.0333275,1.7050297222222222,50.662965,16.28148388888889,5009.470247222223,112.686745,4751.646227777777,0.317444
Middle East,,2017,0.0919688316666666,9.7714225,1.9883225,51.53689249999999,17.39401638888889,5166.841575,111.06250194444443,4724.629363888888,0.322684
Middle East,,2018,0.0627744491666666,15.012305277777775,3.3245686111111112,35.62425472222222,17.112779166666666,5302.634811111111,106.30622305555556,4648.488561111111,0.337284
Middle East,,2019,0.0638583219444444,29.41622277777778,3.843289444444444,82.15669527777777,15.87411722222222,5444.612277777777,110.85038555555556,4731.725875,0.333284
Middle East,,2020,0.0471020172222222,40.37746694444444,4.697839166666667,62.74907777777777,19.6177025,5523.133355555555,106.79723111111112,4365.163677777778,0.333284
Morocco,MAR,1965,0,0,0,3.3694444444444445,0,0.486325,2.1136666666666666,11.545965,0
Morocco,MAR,1966,0,0,0,2.927777777777778,0,0.486325,3.240833333333333,16.51316361111111,0
Morocco,MAR,1967,0,0,0,2.588888888888889,0,0.486325,3.2271666666666663,18.142166944444444,0
